행정코드,행정동명,상권업종소분류명,상권업종소분류코드,점포수,매출
2641060000,장전1동,소고기 구이/찜,I20108,2,21980000
2641060000,장전1동,곱창 전골/구이,I20109,,
2641060000,장전1동,닭/오리 고기 구이/찜,I20110,2,16480000
2641060000,장전1동,횟집,I20111,7,25430000
2641060000,장전1동,해산물 구이/찜,I20112,4,26840000
2641060000,장전1동,복 요리 전문,I20113,,
2641060000,장전1동,기타 한식 음식점,I20199,1,
2641060000,장전1동,중국집,I20201,13,13820000
2641060000,장전1동,마라탕/훠궈,I20202,2,18970000
2641060000,장전1동,일식 회/초밥,I20301,16,25690000
2641060000,장전1동,일식 카레/돈가스/덮밥,I20302,4,11740000
2641060000,장전1동,일식 면 요리,I20303,2,11710000
2641060000,장전1동,기타 일식 음식점,I20399,1,13550000
2641060000,장전1동,경양식,I20401,17,10860000
2641060000,장전1동,파스타/스테이크,I20402,2,
2641060000,장전1동,패밀리레스토랑,I20403,,
2641060000,장전1동,기타 서양식 음식점,I20499,1,15780000
2641060000,장전1동,베트남식 전문,I20501,4,19620000
2641060000,장전1동,기타 동남아식 전문,I20599,,
2641060000,장전1동,구내식당,I20701,,
2641060000,장전1동,뷔페,I20702,,
2641060000,장전1동,빵/도넛,I21001,18,19680000
2641060000,장전1동,떡/한과,I21002,4,6380000
2641060000,장전1동,피자,I21003,23,10330000
2641060000,장전1동,버거,I21004,1,32380000
2641060000,장전1동,토스트/샌드위치/샐러드,I21005,,
2641060000,장전1동,치킨,I21006,24,12410000
2641060000,장전1동,김밥/만두/분식,I21007,11,19370000
2641060000,장전1동,아이스크림/빙수,I21008,1,19370000
2641060000,장전1동,그 외 기타 간이 음식점,I21099,3,9770000
2641060000,장전1동,일반 유흥주점,I21101,2,15310000
2641060000,장전1동,무도 유흥주점,I21102,,
2641060000,장전1동,생맥주 전문,I21103,6,14320000
2641060000,장전1동,요리주점,I21104,19,12360000
2641060000,장전1동,카페,I21201,71,19370000
2641061000,장전2동,백반/한정식,I20101,111,14970000
2641061000,장전2동,국/탕/찌개류,I20102,12,21070000
2641061000,장전2동,족발/보쌈,I20103,4,11850000
2641061000,장전2동,전/부침개,I20104,,
2641061000,장전2동,국수/칼국수,I20105,14,21910000
2641061000,장전2동,냉면/밀면,I20106,5,15060000
2641061000,장전2동,돼지고기 구이/찜,I20107,48,28160000
2641061000,장전2동,소고기 구이/찜,I20108,3,21350000
2641061000,장전2동,곱창 전골/구이,I20109,4,22040000
2641061000,장전2동,닭/오리 고기 구이/찜,I20110,8,15900000
2641061000,장전2동,횟집,I20111,6,28540000
2641061000,장전2동,해산물 구이/찜,I20112,2,25090000
2641061000,장전2동,복 요리 전문,I20113,1,34080000
2641061000,장전2동,기타 한식 음식점,I20199,,
2641061000,장전2동,중국집,I20201,22,14340000
2641061000,장전2동,마라탕/훠궈,I20202,10,15370000
2641061000,장전2동,일식 회/초밥,I20301,39,46230000
2641061000,장전2동,일식 카레/돈가스/덮밥,I20302,6,26350000
2641061000,장전2동,일식 면 요리,I20303,6,12670000
2641061000,장전2동,기타 일식 음식점,I20399,1,9470000
2641061000,장전2동,경양식,I20401,42,17610000
2641061000,장전2동,파스타/스테이크,I20402,8,29700000
2641061000,장전2동,패밀리레스토랑,I20403,2,25410000
2641061000,장전2동,기타 서양식 음식점,I20499,5,15780000
2641061000,장전2동,베트남식 전문,I20501,14,35560000
2641061000,장전2동,기타 동남아식 전문,I20599,,
2641061000,장전2동,구내식당,I20701,4,96160000
2641061000,장전2동,뷔페,I20702,,
2641061000,장전2동,빵/도넛,I21001,27,24540000
2641061000,장전2동,떡/한과,I21002,2,6100000
2641061000,장전2동,피자,I21003,33,14830000
2641061000,장전2동,버거,I21004,12,38300000
2641061000,장전2동,토스트/샌드위치/샐러드,I21005,7,12030000
2641061000,장전2동,치킨,I21006,29,13160000
2641061000,장전2동,김밥/만두/분식,I21007,38,23160000
2641061000,장전2동,아이스크림/빙수,I21008,3,23160000
2641061000,장전2동,그 외 기타 간이 음식점,I21099,9,8930000
2641061000,장전2동,일반 유흥주점,I21101,12,14540000
2641061000,장전2동,무도 유흥주점,I21102,,
2641061000,장전2동,생맥주 전문,I21103,14,12720000
2641061000,장전2동,요리주점,I21104,84,15350000
2641061000,장전2동,카페,I21201,158,23160000
2641063500,선두구동,백반/한정식,I20101,26,16100000
2641063500,선두구동,국/탕/찌개류,I20102,1,28790000
2641063500,선두구동,족발/보쌈,I20103,,
2641063500,선두구동,전/부침개,I20104,,
2641063500,선두구동,국수/칼국수,I20105,5,14040000
2641063500,선두구동,냉면/밀면,I20106,1,17080000
2641063500,선두구동,돼지고기 구이/찜,I20107,13,75630000
2641063500,선두구동,소고기 구이/찜,I20108,,
2641063500,선두구동,곱창 전골/구이,I20109,,
2641063500,선두구동,닭/오리 고기 구이/찜,I20110,,
2641063500,선두구동,횟집,I20111,3,18510000
2641063500,선두구동,해산물 구이/찜,I20112,1,20820000
2641063500,선두구동,복 요리 전문,I20113,,
2641063500,선두구동,기타 한식 음식점,I20199,,
2641063500,선두구동,중국집,I20201,3,13900000
2641063500,선두구동,마라탕/훠궈,I20202,,
2641063500,선두구동,일식 회/초밥,I20301,,
2641063500,선두구동,일식 카레/돈가스/덮밥,I20302,,
2641063500,선두구동,일식 면 요리,I20303,,
2641063500,선두구동,기타 일식 음식점,I20399,,
2641063500,선두구동,경양식,I20401,,
2641063500,선두구동,파스타/스테이크,I20402,,
2641063500,선두구동,패밀리레스토랑,I20403,,
2641063500,선두구동,기타 서양식 음식점,I20499,,
2641063500,선두구동,베트남식 전문,I20501,,
2641063500,선두구동,기타 동남아식 전문,I20599,,
2641063500,선두구동,구내식당,I20701,2,16450000
2641063500,선두구동,뷔페,I20702,,
2641063500,선두구동,빵/도넛,I21001,,
2641063500,선두구동,떡/한과,I21002,,
2641063500,선두구동,피자,I21003,,
2641063500,선두구동,버거,I21004,1,61650000
2641063500,선두구동,토스트/샌드위치/샐러드,I21005,,
2641063500,선두구동,치킨,I21006,1,9890000
2641063500,선두구동,김밥/만두/분식,I21007,6,38150000
2641063500,선두구동,아이스크림/빙수,I21008,,38150000
2641063500,선두구동,그 외 기타 간이 음식점,I21099,,
2641063500,선두구동,일반 유흥주점,I21101,,14060000
2641063500,선두구동,무도 유흥주점,I21102,,
2641063500,선두구동,생맥주 전문,I21103,,
2641063500,선두구동,요리주점,I21104,,
2641063500,선두구동,카페,I21201,15,38150000
2641066500,청룡노포동,백반/한정식,I20101,33,20340000
2641066500,청룡노포동,국/탕/찌개류,I20102,2,17050000
2641066500,청룡노포동,족발/보쌈,I20103,,
2641066500,청룡노포동,전/부침개,I20104,,
2641066500,청룡노포동,국수/칼국수,I20105,5,11370000
2641066500,청룡노포동,냉면/밀면,I20106,1,11370000
2641066500,청룡노포동,돼지고기 구이/찜,I20107,22,11370000
2641066500,청룡노포동,소고기 구이/찜,I20108,1,11370000
2641066500,청룡노포동,곱창 전골/구이,I20109,1,13380000
2641066500,청룡노포동,닭/오리 고기 구이/찜,I20110,,
2641066500,청룡노포동,횟집,I20111,4,
2641066500,청룡노포동,해산물 구이/찜,I20112,2,26530000
2641066500,청룡노포동,복 요리 전문,I20113,,
2641066500,청룡노포동,기타 한식 음식점,I20199,,
2641066500,청룡노포동,중국집,I20201,2,11670000
2641066500,청룡노포동,마라탕/훠궈,I20202,,
2641066500,청룡노포동,일식 회/초밥,I20301,1,16370000
2641066500,청룡노포동,일식 카레/돈가스/덮밥,I20302,,
2641066500,청룡노포동,일식 면 요리,I20303,,
2641066500,청룡노포동,기타 일식 음식점,I20399,,
2641066500,청룡노포동,경양식,I20401,2,9040000
2641066500,청룡노포동,파스타/스테이크,I20402,,
2641066500,청룡노포동,패밀리레스토랑,I20403,,
2641066500,청룡노포동,기타 서양식 음식점,I20499,,
2641066500,청룡노포동,베트남식 전문,I20501,,
2641066500,청룡노포동,기타 동남아식 전문,I20599,,
2641066500,청룡노포동,구내식당,I20701,,
2641066500,청룡노포동,뷔페,I20702,,
2641066500,청룡노포동,빵/도넛,I21001,5,36030000
2641066500,청룡노포동,떡/한과,I21002,4,7530000
2641066500,청룡노포동,피자,I21003,2,5910000
2641066500,청룡노포동,버거,I21004,,
2641066500,청룡노포동,토스트/샌드위치/샐러드,I21005,,7530000
2641066500,청룡노포동,치킨,I21006,2,9140000
2641066500,청룡노포동,김밥/만두/분식,I21007,8,41280000
2641066500,청룡노포동,아이스크림/빙수,I21008,,41280000
2641066500,청룡노포동,그 외 기타 간이 음식점,I21099,2,14060000
2641066500,청룡노포동,일반 유흥주점,I21101,3,9130000
2641066500,청룡노포동,무도 유흥주점,I21102,,
2641066500,청룡노포동,생맥주 전문,I21103,,
2641066500,청룡노포동,요리주점,I21104,8,7140000
2641066500,청룡노포동,카페,I21201,28,41280000
2641067000,남산동,백반/한정식,I20101,70,13420000
2641067000,남산동,국/탕/찌개류,I20102,10,19660000
2641067000,남산동,족발/보쌈,I20103,4,8850000
2641067000,남산동,전/부침개,I20104,1,
2641067000,남산동,국수/칼국수,I20105,22,16160000
2641067000,남산동,냉면/밀면,I20106,5,16160000
2641067000,남산동,돼지고기 구이/찜,I20107,23,16160000
2641067000,남산동,소고기 구이/찜,I20108,4,16160000
2641067000,남산동,곱창 전골/구이,I20109,2,11620000
2641067000,남산동,닭/오리 고기 구이/찜,I20110,3,6530000
2641067000,남산동,횟집,I20111,15,6530000
2641067000,남산동,해산물 구이/찜,I20112,18,17410000
2641067000,남산동,복 요리 전문,I20113,1,19220000
2641067000,남산동,기타 한식 음식점,I20199,1,6710000
2641067000,남산동,중국집,I20201,21,11350000
2641067000,남산동,마라탕/훠궈,I20202,3,10610000
2641067000,남산동,일식 회/초밥,I20301,4,13010000
2641067000,남산동,일식 카레/돈가스/덮밥,I20302,,
2641067000,남산동,일식 면 요리,I20303,2,11240000
2641067000,남산동,기타 일식 음식점,I20399,,11240000
2641067000,남산동,경양식,I20401,11,11140000
2641067000,남산동,파스타/스테이크,I20402,,
2641067000,남산동,패밀리레스토랑,I20403,,
2641067000,남산동,기타 서양식 음식점,I20499,,
2641067000,남산동,베트남식 전문,I20501,2,11810000
2641067000,남산동,기타 동남아식 전문,I20599,,
2641067000,남산동,구내식당,I20701,5,
2641067000,남산동,뷔페,I20702,,
2641067000,남산동,빵/도넛,I21001,21,24580000
2641067000,남산동,떡/한과,I21002,7,9000000
2641067000,남산동,피자,I21003,11,7780000
2641067000,남산동,버거,I21004,3,87800000
2641067000,남산동,토스트/샌드위치/샐러드,I21005,1,9000000
2641067000,남산동,치킨,I21006,37,7650000
2641067000,남산동,김밥/만두/분식,I21007,29,24280000
2641067000,남산동,아이스크림/빙수,I21008,2,24280000
2641067000,남산동,그 외 기타 간이 음식점,I21099,11,25350000
2641067000,남산동,일반 유흥주점,I21101,4,9720000
2641067000,남산동,무도 유흥주점,I21102,,
2641067000,남산동,생맥주 전문,I21103,7,12700000
2641067000,남산동,요리주점,I21104,35,10050000
2641067000,남산동,카페,I21201,50,24280000
2641068000,구서1동,백반/한정식,I20101,56,21150000
2641068000,구서1동,국/탕/찌개류,I20102,11,34100000
2641068000,구서1동,족발/보쌈,I20103,7,38030000
2641068000,구서1동,전/부침개,I20104,,
2641068000,구서1동,국수/칼국수,I20105,9,22320000
2641068000,구서1동,냉면/밀면,I20106,2,17670000
2641068000,구서1동,돼지고기 구이/찜,I20107,33,31740000
2641068000,구서1동,소고기 구이/찜,I20108,3,17550000
2641068000,구서1동,곱창 전골/구이,I20109,5,13150000
2641068000,구서1동,닭/오리 고기 구이/찜,I20110,4,10170000
2641068000,구서1동,횟집,I20111,13,20710000
2641068000,구서1동,해산물 구이/찜,I20112,8,22890000
2641068000,구서1동,복 요리 전문,I20113,1,24660000
2641068000,구서1동,기타 한식 음식점,I20199,1,
2641068000,구서1동,중국집,I20201,10,17990000
2641068000,구서1동,마라탕/훠궈,I20202,1,15260000
2641068000,구서1동,일식 회/초밥,I20301,12,15970000
2641068000,구서1동,일식 카레/돈가스/덮밥,I20302,1,15080000
2641068000,구서1동,일식 면 요리,I20303,1,4850000
2641068000,구서1동,기타 일식 음식점,I20399,1,17410000
2641068000,구서1동,경양식,I20401,12,12310000
2641068000,구서1동,파스타/스테이크,I20402,1,22160000
2641068000,구서1동,패밀리레스토랑,I20403,,
2641068000,구서1동,기타 서양식 음식점,I20499,,
2641068000,구서1동,베트남식 전문,I20501,2,17850000
2641068000,구서1동,기타 동남아식 전문,I20599,,
2641068000,구서1동,구내식당,I20701,2,
2641068000,구서1동,뷔페,I20702,,
2641068000,구서1동,빵/도넛,I21001,11,27080000
2641068000,구서1동,떡/한과,I21002,5,6690000
2641068000,구서1동,피자,I21003,7,12120000
2641068000,구서1동,버거,I21004,4,68750000
2641068000,구서1동,토스트/샌드위치/샐러드,I21005,4,11310000
2641068000,구서1동,치킨,I21006,16,10450000
2641068000,구서1동,김밥/만두/분식,I21007,16,23430000
2641068000,구서1동,아이스크림/빙수,I21008,2,23430000
2641068000,구서1동,그 외 기타 간이 음식점,I21099,4,7780000
2641068000,구서1동,일반 유흥주점,I21101,8,10730000
2641068000,구서1동,무도 유흥주점,I21102,,
2641068000,구서1동,생맥주 전문,I21103,19,16920000
2641068000,구서1동,요리주점,I21104,28,14380000
2641068000,구서1동,카페,I21201,40,23430000
2641069000,구서2동,백반/한정식,I20101,33,20490000
2641069000,구서2동,국/탕/찌개류,I20102,12,30570000
2641069000,구서2동,족발/보쌈,I20103,1,46350000
2641069000,구서2동,전/부침개,I20104,,
2641069000,구서2동,국수/칼국수,I20105,8,13720000
2641069000,구서2동,냉면/밀면,I20106,3,17100000
2641069000,구서2동,돼지고기 구이/찜,I20107,21,45860000
2641069000,구서2동,소고기 구이/찜,I20108,,
2641069000,구서2동,곱창 전골/구이,I20109,1,13280000
2641069000,구서2동,닭/오리 고기 구이/찜,I20110,5,9480000
2641069000,구서2동,횟집,I20111,12,19380000
2641069000,구서2동,해산물 구이/찜,I20112,6,20030000
2641069000,구서2동,복 요리 전문,I20113,,
2641069000,구서2동,기타 한식 음식점,I20199,,
2641069000,구서2동,중국집,I20201,10,13120000
2641069000,구서2동,마라탕/훠궈,I20202,1,14930000
2641069000,구서2동,일식 회/초밥,I20301,4,13190000
2641069000,구서2동,일식 카레/돈가스/덮밥,I20302,1,15790000
2641069000,구서2동,일식 면 요리,I20303,,
2641069000,구서2동,기타 일식 음식점,I20399,,
2641069000,구서2동,경양식,I20401,7,13380000
2641069000,구서2동,파스타/스테이크,I20402,,
2641069000,구서2동,패밀리레스토랑,I20403,,
2641069000,구서2동,기타 서양식 음식점,I20499,,
2641069000,구서2동,베트남식 전문,I20501,,
2641069000,구서2동,기타 동남아식 전문,I20599,,
2641069000,구서2동,구내식당,I20701,3,
2641069000,구서2동,뷔페,I20702,,
2641069000,구서2동,빵/도넛,I21001,17,27280000
2641069000,구서2동,떡/한과,I21002,6,7450000
2641069000,구서2동,피자,I21003,4,8440000
2641069000,구서2동,버거,I21004,2,64690000
2641069000,구서2동,토스트/샌드위치/샐러드,I21005,1,7380000
2641069000,구서2동,치킨,I21006,22,12100000
2641069000,구서2동,김밥/만두/분식,I21007,15,22520000
2641069000,구서2동,아이스크림/빙수,I21008,1,22520000
2641069000,구서2동,그 외 기타 간이 음식점,I21099,3,13930000
2641069000,구서2동,일반 유흥주점,I21101,10,10120000
2641069000,구서2동,무도 유흥주점,I21102,,
2641069000,구서2동,생맥주 전문,I21103,2,16590000
2641069000,구서2동,요리주점,I21104,11,10120000
2641069000,구서2동,카페,I21201,34,22520000
2641070000,금성동,백반/한정식,I20101,15,24910000
2641070000,금성동,국/탕/찌개류,I20102,,
2641070000,금성동,족발/보쌈,I20103,,
2641070000,금성동,전/부침개,I20104,,
2641070000,금성동,국수/칼국수,I20105,2,17490000
2641070000,금성동,냉면/밀면,I20106,,
2641070000,금성동,돼지고기 구이/찜,I20107,69,18850000
2641070000,금성동,소고기 구이/찜,I20108,,
2641070000,금성동,곱창 전골/구이,I20109,,
2641070000,금성동,닭/오리 고기 구이/찜,I20110,,
2641070000,금성동,횟집,I20111,,
2641070000,금성동,해산물 구이/찜,I20112,,
2641070000,금성동,복 요리 전문,I20113,,
2641070000,금성동,기타 한식 음식점,I20199,,
2641070000,금성동,중국집,I20201,,
2641070000,금성동,마라탕/훠궈,I20202,,
2641070000,금성동,일식 회/초밥,I20301,,
2641070000,금성동,일식 카레/돈가스/덮밥,I20302,,
2641070000,금성동,일식 면 요리,I20303,,
2641070000,금성동,기타 일식 음식점,I20399,,
2641070000,금성동,경양식,I20401,,
2641070000,금성동,파스타/스테이크,I20402,,
2641070000,금성동,패밀리레스토랑,I20403,,
2641070000,금성동,기타 서양식 음식점,I20499,,
2641070000,금성동,베트남식 전문,I20501,,
2641070000,금성동,기타 동남아식 전문,I20599,,
2641070000,금성동,구내식당,I20701,,
2641070000,금성동,뷔페,I20702,,
2641070000,금성동,빵/도넛,I21001,1,27080000
2641070000,금성동,떡/한과,I21002,1,7460000
2641070000,금성동,피자,I21003,,
2641070000,금성동,버거,I21004,,29520000
2641070000,금성동,토스트/샌드위치/샐러드,I21005,,
2641070000,금성동,치킨,I21006,,
2641070000,금성동,김밥/만두/분식,I21007,,29520000
2641070000,금성동,아이스크림/빙수,I21008,,29520000
2641070000,금성동,그 외 기타 간이 음식점,I21099,,
2641070000,금성동,일반 유흥주점,I21101,,
2641070000,금성동,무도 유흥주점,I21102,,
2641070000,금성동,생맥주 전문,I21103,,
2641070000,금성동,요리주점,I21104,1,10520000
2641070000,금성동,카페,I21201,7,29520000
2644051000,대저1동,백반/한정식,I20101,53,14820000
2644051000,대저1동,국/탕/찌개류,I20102,14,18840000
2644051000,대저1동,족발/보쌈,I20103,1,23060000
2644051000,대저1동,전/부침개,I20104,,
2644051000,대저1동,국수/칼국수,I20105,5,16010000
2644051000,대저1동,냉면/밀면,I20106,1,36450000
2644051000,대저1동,돼지고기 구이/찜,I20107,11,35650000
2644051000,대저1동,소고기 구이/찜,I20108,,
2644051000,대저1동,곱창 전골/구이,I20109,,
2644051000,대저1동,닭/오리 고기 구이/찜,I20110,,
2644051000,대저1동,횟집,I20111,3,19240000
2644051000,대저1동,해산물 구이/찜,I20112,6,28110000
2644051000,대저1동,복 요리 전문,I20113,,
2644051000,대저1동,기타 한식 음식점,I20199,2,6310000
2644051000,대저1동,중국집,I20201,6,17600000
2644051000,대저1동,마라탕/훠궈,I20202,,
2644051000,대저1동,일식 회/초밥,I20301,,
2644051000,대저1동,일식 카레/돈가스/덮밥,I20302,,
2644051000,대저1동,일식 면 요리,I20303,,
2644051000,대저1동,기타 일식 음식점,I20399,,
2644051000,대저1동,경양식,I20401,2,17180000
2644051000,대저1동,파스타/스테이크,I20402,,
2644051000,대저1동,패밀리레스토랑,I20403,,
2644051000,대저1동,기타 서양식 음식점,I20499,,
2644051000,대저1동,베트남식 전문,I20501,,
2644051000,대저1동,기타 동남아식 전문,I20599,,
2644051000,대저1동,구내식당,I20701,3,57850000
2644051000,대저1동,뷔페,I20702,3,86680000
2644051000,대저1동,빵/도넛,I21001,4,22130000
2644051000,대저1동,떡/한과,I21002,2,8650000
2644051000,대저1동,피자,I21003,,
2644051000,대저1동,버거,I21004,1,53340000
2644051000,대저1동,토스트/샌드위치/샐러드,I21005,,
2644051000,대저1동,치킨,I21006,4,9630000
2644051000,대저1동,김밥/만두/분식,I21007,3,53340000
2644051000,대저1동,아이스크림/빙수,I21008,,53340000
2644051000,대저1동,그 외 기타 간이 음식점,I21099,5,157860000
2644051000,대저1동,일반 유흥주점,I21101,2,10920000
2644051000,대저1동,무도 유흥주점,I21102,,
2644051000,대저1동,생맥주 전문,I21103,,
2644051000,대저1동,요리주점,I21104,1,10280000
2644051000,대저1동,카페,I21201,24,53340000
2644052000,대저2동,백반/한정식,I20101,62,20670000
2644052000,대저2동,국/탕/찌개류,I20102,14,26170000
2644052000,대저2동,족발/보쌈,I20103,,
2644052000,대저2동,전/부침개,I20104,1,2430000
2644052000,대저2동,국수/칼국수,I20105,2,2430000
2644052000,대저2동,냉면/밀면,I20106,2,15710000
2644052000,대저2동,돼지고기 구이/찜,I20107,10,34470000
2644052000,대저2동,소고기 구이/찜,I20108,,
2644052000,대저2동,곱창 전골/구이,I20109,,
2644052000,대저2동,닭/오리 고기 구이/찜,I20110,1,
2644052000,대저2동,횟집,I20111,,
2644052000,대저2동,해산물 구이/찜,I20112,3,22750000
2644052000,대저2동,복 요리 전문,I20113,,
2644052000,대저2동,기타 한식 음식점,I20199,,
2644052000,대저2동,중국집,I20201,10,16880000
2644052000,대저2동,마라탕/훠궈,I20202,1,11390000
2644052000,대저2동,일식 회/초밥,I20301,5,26230000
2644052000,대저2동,일식 카레/돈가스/덮밥,I20302,,
2644052000,대저2동,일식 면 요리,I20303,,
2644052000,대저2동,기타 일식 음식점,I20399,,
2644052000,대저2동,경양식,I20401,3,19600000
2644052000,대저2동,파스타/스테이크,I20402,1,12880000
2644052000,대저2동,패밀리레스토랑,I20403,,
2644052000,대저2동,기타 서양식 음식점,I20499,,
2644052000,대저2동,베트남식 전문,I20501,,
2644052000,대저2동,기타 동남아식 전문,I20599,,
2644052000,대저2동,구내식당,I20701,4,48660000
2644052000,대저2동,뷔페,I20702,4,13680000
2644052000,대저2동,빵/도넛,I21001,6,17910000
2644052000,대저2동,떡/한과,I21002,3,8360000
2644052000,대저2동,피자,I21003,9,13910000
2644052000,대저2동,버거,I21004,3,44930000
2644052000,대저2동,토스트/샌드위치/샐러드,I21005,1,9210000
2644052000,대저2동,치킨,I21006,4,8350000
2644052000,대저2동,김밥/만두/분식,I21007,10,44930000
2644052000,대저2동,아이스크림/빙수,I21008,,44930000
2644052000,대저2동,그 외 기타 간이 음식점,I21099,5,31380000
2644052000,대저2동,일반 유흥주점,I21101,,
2644052000,대저2동,무도 유흥주점,I21102,,
2644052000,대저2동,생맥주 전문,I21103,,
2644052000,대저2동,요리주점,I21104,5,11400000
2644052000,대저2동,카페,I21201,30,44930000
2644053000,강동동,백반/한정식,I20101,31,13620000
2644053000,강동동,국/탕/찌개류,I20102,3,21900000
2644053000,강동동,족발/보쌈,I20103,,
2644053000,강동동,전/부침개,I20104,,
2644053000,강동동,국수/칼국수,I20105,5,17890000
2644053000,강동동,냉면/밀면,I20106,,23050000
2644053000,강동동,돼지고기 구이/찜,I20107,8,33200000
2644053000,강동동,소고기 구이/찜,I20108,,
2644053000,강동동,곱창 전골/구이,I20109,,
2644053000,강동동,닭/오리 고기 구이/찜,I20110,2,18780000
2644053000,강동동,횟집,I20111,2,43960000
2644053000,강동동,해산물 구이/찜,I20112,,
2644053000,강동동,복 요리 전문,I20113,,
2644053000,강동동,기타 한식 음식점,I20199,,
2644053000,강동동,중국집,I20201,3,22490000
2644053000,강동동,마라탕/훠궈,I20202,,
2644053000,강동동,일식 회/초밥,I20301,,
2644053000,강동동,일식 카레/돈가스/덮밥,I20302,,
2644053000,강동동,일식 면 요리,I20303,,
2644053000,강동동,기타 일식 음식점,I20399,,
2644053000,강동동,경양식,I20401,,
2644053000,강동동,파스타/스테이크,I20402,,
2644053000,강동동,패밀리레스토랑,I20403,,
2644053000,강동동,기타 서양식 음식점,I20499,,
2644053000,강동동,베트남식 전문,I20501,,
2644053000,강동동,기타 동남아식 전문,I20599,,
2644053000,강동동,구내식당,I20701,,
2644053000,강동동,뷔페,I20702,2,13830000
2644053000,강동동,빵/도넛,I21001,1,25530000
2644053000,강동동,떡/한과,I21002,1,12120000
2644053000,강동동,피자,I21003,,
2644053000,강동동,버거,I21004,,44550000
2644053000,강동동,토스트/샌드위치/샐러드,I21005,,
2644053000,강동동,치킨,I21006,2,9400000
2644053000,강동동,김밥/만두/분식,I21007,3,44550000
2644053000,강동동,아이스크림/빙수,I21008,,44550000
2644053000,강동동,그 외 기타 간이 음식점,I21099,,
2644053000,강동동,일반 유흥주점,I21101,1,
2644053000,강동동,무도 유흥주점,I21102,,
2644053000,강동동,생맥주 전문,I21103,,
2644053000,강동동,요리주점,I21104,2,13780000
2644053000,강동동,카페,I21201,3,44550000
2644053500,명지1동,백반/한정식,I20101,174,20460000
2644053500,명지1동,국/탕/찌개류,I20102,26,27370000
2644053500,명지1동,족발/보쌈,I20103,14,11810000
2644053500,명지1동,전/부침개,I20104,,
2644053500,명지1동,국수/칼국수,I20105,23,16950000
2644053500,명지1동,냉면/밀면,I20106,7,30680000
2644053500,명지1동,돼지고기 구이/찜,I20107,72,40360000
2644053500,명지1동,소고기 구이/찜,I20108,7,22070000
2644053500,명지1동,곱창 전골/구이,I20109,10,16940000
2644053500,명지1동,닭/오리 고기 구이/찜,I20110,12,22640000
2644053500,명지1동,횟집,I20111,57,27560000
2644053500,명지1동,해산물 구이/찜,I20112,21,22560000
2644053500,명지1동,복 요리 전문,I20113,,
2644053500,명지1동,기타 한식 음식점,I20199,,
2644053500,명지1동,중국집,I20201,23,21950000
2644053500,명지1동,마라탕/훠궈,I20202,5,10640000
2644053500,명지1동,일식 회/초밥,I20301,28,22450000
2644053500,명지1동,일식 카레/돈가스/덮밥,I20302,10,15440000
2644053500,명지1동,일식 면 요리,I20303,4,23780000
2644053500,명지1동,기타 일식 음식점,I20399,,17330000
2644053500,명지1동,경양식,I20401,35,23700000
2644053500,명지1동,파스타/스테이크,I20402,3,11950000
2644053500,명지1동,패밀리레스토랑,I20403,,
2644053500,명지1동,기타 서양식 음식점,I20499,2,
2644053500,명지1동,베트남식 전문,I20501,5,17300000
2644053500,명지1동,기타 동남아식 전문,I20599,1,10250000
2644053500,명지1동,구내식당,I20701,4,15460000
2644053500,명지1동,뷔페,I20702,6,50340000
2644053500,명지1동,빵/도넛,I21001,56,21350000
2644053500,명지1동,떡/한과,I21002,3,11450000
2644053500,명지1동,피자,I21003,31,19640000
2644053500,명지1동,버거,I21004,9,27710000
2644053500,명지1동,토스트/샌드위치/샐러드,I21005,7,10620000
2644053500,명지1동,치킨,I21006,46,9080000
2644053500,명지1동,김밥/만두/분식,I21007,61,27710000
2644053500,명지1동,아이스크림/빙수,I21008,4,27710000
2644053500,명지1동,그 외 기타 간이 음식점,I21099,10,27900000
2644053500,명지1동,일반 유흥주점,I21101,11,15030000
2644053500,명지1동,무도 유흥주점,I21102,,
2644053500,명지1동,생맥주 전문,I21103,23,18180000
2644053500,명지1동,요리주점,I21104,42,16310000
2644053500,명지1동,카페,I21201,157,27710000
2644054500,명지2동,백반/한정식,I20101,65,18520000
2644054500,명지2동,국/탕/찌개류,I20102,16,24680000
2644054500,명지2동,족발/보쌈,I20103,5,11290000
2644054500,명지2동,전/부침개,I20104,,
2644054500,명지2동,국수/칼국수,I20105,11,17880000
2644054500,명지2동,냉면/밀면,I20106,2,32470000
2644054500,명지2동,돼지고기 구이/찜,I20107,24,26250000
2644054500,명지2동,소고기 구이/찜,I20108,,26250000
2644054500,명지2동,곱창 전골/구이,I20109,6,15980000
2644054500,명지2동,닭/오리 고기 구이/찜,I20110,8,23950000
2644054500,명지2동,횟집,I20111,8,23950000
2644054500,명지2동,해산물 구이/찜,I20112,9,15020000
2644054500,명지2동,복 요리 전문,I20113,,
2644054500,명지2동,기타 한식 음식점,I20199,1,
2644054500,명지2동,중국집,I20201,13,18750000
2644054500,명지2동,마라탕/훠궈,I20202,2,11240000
2644054500,명지2동,일식 회/초밥,I20301,7,23760000
2644054500,명지2동,일식 카레/돈가스/덮밥,I20302,2,11520000
2644054500,명지2동,일식 면 요리,I20303,2,23780000
2644054500,명지2동,기타 일식 음식점,I20399,1,11500000
2644054500,명지2동,경양식,I20401,6,21430000
2644054500,명지2동,파스타/스테이크,I20402,2,11980000
2644054500,명지2동,패밀리레스토랑,I20403,,11980000
